nameWithOwner,classes_n,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
h2pl/JavaTutorial,3.0,0.3333333333333333,0.0,0.5773502691896258,1.0,1.0,0.0,0.3333333333333333,0.0,0.5773502691896258
rest-assured/rest-assured,706.0,5.196883852691218,4.0,5.961535470788494,1.2138810198300283,1.0,0.54147679073221,105.92492917847025,1.0,577.8844703079021
Col-E/Recaf,1615.0,8.341176470588236,6.0,8.976252980735737,1.5919504643962847,1.0,0.9906925456333323,27.760990712074303,1.0,173.69803474809373
ogaclejapan/SmartTabLayout,45.0,6.355555555555555,4.0,5.7767384457587365,1.6444444444444444,1.0,0.9806202943118001,9.71111111111111,1.0,27.89152870922233
JakeWharton/ActionBarSherlock,427.0,6.323185011709602,4.0,7.124875498193028,2.0257611241217797,1.0,1.6872322445442178,63.39812646370024,0.0,264.2789122700864
naman14/Timber,453.0,5.399558498896247,3.0,6.6798932069287575,1.4613686534216335,1.0,0.8154671165772154,19.748344370860927,0.0,171.85482986239165
mrniko/netty-socketio,176.0,4.823863636363637,3.0,6.531479715403492,1.2556818181818181,1.0,0.5528849954392125,32.10227272727273,0.0,250.07224280870645
NLPchina/elasticsearch-sql,277.0,9.581227436823104,6.0,19.721560185976656,2.07942238267148,1.0,1.499097201242322,189.5234657039711,1.0,1270.1837609515587
junit-team/junit-framework,3575.0,4.693986013986014,3.0,5.487718920768244,1.2962237762237763,1.0,0.9700753437902813,35.79020979020979,0.0,735.7803859475238
DroidPluginTeam/DroidPlugin,786.0,3.301526717557252,2.0,5.186648484997665,4.388040712468193,3.0,8.038652450900328,3.699745547073791,0.0,23.32842611286334
logisim-evolution/logisim-evolution,1957.0,5.871742462953501,4.0,6.149251677675866,2.4394481349003576,2.0,2.5696906671303963,29.123658661216147,1.0,126.62094227980683
alibaba/jvm-sandbox,435.0,3.4827586206896552,2.0,4.403240503843657,1.3264367816091953,1.0,0.8281426347730133,12.360919540229885,0.0,57.59548944737297
macrozheng/springcloud-learning,225.0,4.866666666666666,3.0,4.922615448838438,1.0222222222222221,1.0,0.14773421007131973,85.89333333333333,0.0,846.6484803539867
CeuiLiSA/Pixiv-Shaft,1065.0,4.326760563380281,3.0,5.409568183879124,1.444131455399061,1.0,1.1091408573079677,24.76150234741784,0.0,255.44527212374163
smuyyh/BookReader,699.0,4.798283261802575,2.0,6.572775091751871,1.4377682403433476,1.0,0.8136046983863217,25.32331902718169,0.0,161.85823208017607
rabbitmq/rabbitmq-tutorials,51.0,4.8431372549019605,5.0,2.6934925210188188,1.0,1.0,0.0,2.196078431372549,1.0,4.025019790476252
vespa-engine/vespa,11400.0,6.150526315789474,4.0,7.471991722909573,1.6378947368421053,1.0,1.5590612376038484,40.296052631578945,1.0,324.0324502987283
getActivity/AndroidProject,367.0,7.931880108991826,5.0,8.604754214352203,2.2561307901907357,1.0,1.7476945827094297,19.852861035422343,1.0,57.85704198596643
Meituan-Dianping/walle,94.0,3.148936170212766,2.0,4.079736041452309,1.1914893617021276,1.0,0.7225491871440995,8.691489361702128,0.5,23.485079498444808
hongyangAndroid/okhttputils,70.0,3.7285714285714286,2.5,4.050125883072903,1.457142857142857,1.0,0.6524361101646587,6.2,0.0,16.780423376531722
raphw/byte-buddy,6240.0,5.924358974358975,4.0,7.794486170078008,1.6240384615384615,1.0,1.9792153782514044,15.20897435897436,0.0,291.2936286997758
648540858/wvp-GB28181-pro,787.0,8.175349428208387,5.0,10.120005241107075,1.2833545108005082,1.0,0.5264165961350096,33.292249047013975,0.0,169.65538631367028
zo0r/react-native-push-notification,29.0,6.310344827586207,4.0,6.876998142232981,1.2413793103448276,1.0,0.4354941703556926,15.482758620689655,0.0,50.250529982745434
Angel-ML/angel,1938.0,7.379772961816306,5.0,9.763715637825891,1.7471620227038183,2.0,0.8765014085657797,63.43085655314758,0.0,598.9689675398685
guardianproject/haven,79.0,6.822784810126582,4.0,7.328832232286198,1.3924050632911393,1.0,0.5865527610645915,11.772151898734178,1.0,39.76467617057871
527515025/springBoot,264.0,5.128787878787879,4.0,4.542834248777709,1.1477272727272727,1.0,0.4147409121323045,16.064393939393938,0.0,72.93055985036429
fuzhengwei/itstack-demo-design,215.0,2.167441860465116,2.0,2.287687577747386,1.1116279069767443,1.0,0.33011560020383046,5.325581395348837,0.0,12.475997385320772
gzu-liyujiang/AndroidPicker,239.0,5.435146443514644,3.0,6.866905401226127,1.6443514644351465,1.0,1.2648610287981112,51.71548117154812,0.0,331.96498405958306
Suwayomi/Suwayomi-Server,412.0,5.546116504854369,2.0,10.408695104905332,1.6189320388349515,1.0,1.4692073190062809,1495.5218446601941,1.0,21598.415886468953
Meituan-Dianping/Leaf,40.0,3.475,1.5,4.2486045974697415,1.425,1.0,1.0349656255904571,11.25,0.0,35.05874191432694
markzhai/AndroidPerformanceMonitor,54.0,4.111111111111111,3.0,3.970013386540173,1.2777777777777777,1.0,0.5290313921087083,14.074074074074074,0.0,37.249212655653636
getActivity/XXPermissions,197.0,6.67005076142132,4.0,6.543244412857411,1.5482233502538072,1.0,0.8944040262124523,86.09137055837563,1.0,880.253506955119
quartz-scheduler/quartz,505.0,5.340594059405941,3.0,6.20282478881025,1.4514851485148514,1.0,0.8416977671512552,124.82376237623762,1.0,820.9858177376103
zouzg/mybatis-generator-gui,39.0,7.17948717948718,5.0,7.813186542033973,1.4871794871794872,1.0,0.683327573129996,69.94871794871794,3.0,255.11452007593815
jOOQ/jOOQ,3372.0,9.82473309608541,7.0,18.162647419237167,1.7734282325029656,1.0,3.01095099893972,1679.3976868327402,3.0,43346.44433204755
apache/storm,4395.0,5.337883959044369,3.0,6.756127081796524,1.2291240045506258,1.0,0.8020047887956421,48.80591581342435,1.0,430.70722277876666
hongyangAndroid/AndroidAutoLayout,78.0,5.833333333333333,5.0,4.6526536672297185,2.0,2.0,0.7025001733142089,8.807692307692308,8.0,16.370751311454786
yanzhenjie/AndPermission,168.0,3.994047619047619,3.0,3.666480346252435,1.1666666666666667,1.0,0.37379213325354443,7.488095238095238,0.0,35.26172257540586
JesusFreke/smali,1152.0,6.052951388888889,4.0,8.28792103423688,1.6397569444444444,1.0,1.1105289994005147,15.016493055555555,1.0,85.6992837441414
apache/zeppelin,2105.0,5.69833729216152,3.0,7.2484902118965024,1.2413301662707839,1.0,0.6140792187095818,43.41947743467934,1.0,344.0889653350077
pig-mesh/pig,383.0,6.934725848563969,5.0,6.447810648806627,1.3080939947780679,1.0,0.5825672300509941,5.300261096605744,0.0,53.408346651794474
GrenderG/Toasty,16.0,4.0625,3.0,4.186784764788688,1.0625,1.0,0.25,56.625,0.0,213.87095018569804
NLPchina/ansj_seg,218.0,6.229357798165138,4.0,5.78832931576149,1.188073394495413,1.0,0.43620161293029,9.573394495412844,0.0,42.66919834074473
ximsfei/Android-skin-support,346.0,6.205202312138728,5.0,5.144979439921216,1.4566473988439306,1.0,0.7686798602057738,20.329479768786126,1.0,73.69601564960705
freeok/so-novel,84.0,5.857142857142857,4.5,5.278149678394761,1.1785714285714286,1.0,0.4698298663029243,3.107142857142857,0.0,6.521545121712085
nayuki/QR-Code-generator,19.0,3.9473684210526314,3.0,3.6586834944117124,1.4210526315789473,1.0,1.261207070569223,19.57894736842105,1.0,26.289659541926543
processing/processing,922.0,3.732104121475054,2.0,5.9857621259132685,1.6420824295010845,1.0,2.0043078475113036,507.76138828633407,0.0,7175.112616783363
Javen205/IJPay,273.0,5.681318681318682,5.0,10.662136609433212,1.3553113553113554,1.0,0.5640413474844317,139.05494505494505,0.0,1332.5932813831791
jetlinks/jetlinks-community,1857.0,8.77490576198169,6.0,8.62134200941926,1.2757135164243403,1.0,0.5811490362770115,11.849757673667206,1.0,42.636059354995645
gephi/gephi,2471.0,4.541481181707811,3.0,4.994389491039769,1.6677458518818291,1.0,1.6612052773330765,29.261027923917442,1.0,174.27450383530032
hibernate/hibernate-orm,26398.0,6.912379725736798,5.0,9.109113947065246,1.3268050609894688,1.0,0.8779272465800789,74.92594135919389,1.0,2193.6497790650706
ArthurHub/Android-Image-Cropper,40.0,7.725,4.0,9.418986553356348,1.375,1.0,0.5400617248673217,70.375,0.0,236.73383165758554
wxiaoqi/Spring-Cloud-Platform,177.0,4.887005649717514,3.0,5.216745389627058,1.4067796610169492,1.0,0.8281683801906541,57.64971751412429,0.0,211.24044199041552
vinc3m1/RoundedImageView,15.0,8.4,9.0,6.434283176858164,1.8,2.0,0.7745966692414834,107.46666666666667,0.0,273.82524840975975
AsyncHttpClient/async-http-client,593.0,5.954468802698145,4.0,6.795985830490759,1.4924114671163575,1.0,0.826315343331491,49.49915682967959,1.0,294.793967933018
graphhopper/graphhopper,1388.0,6.800432276657061,4.0,8.637776880128502,1.2593659942363113,1.0,0.6806779362002243,33.29610951008645,0.0,175.5637028830304
micronaut-projects/micronaut-core,5105.0,5.645837414299706,4.0,7.038820841112422,1.309696376101861,1.0,0.9022970109886106,36.087561214495594,0.0,413.46534328524956
apache/flink-cdc,2119.0,8.331760264275601,5.0,9.176266049388843,1.4431335535630014,1.0,0.8693983226572586,28.539405379896177,1.0,115.52799197987542
aa112901/remusic,845.0,5.18698224852071,3.0,6.427176527050902,1.4532544378698224,1.0,0.8082832065907987,41.646153846153844,0.0,345.6723670009752
joelittlejohn/jsonschema2pojo,267.0,6.6367041198501875,5.0,5.886699772293327,1.1610486891385767,1.0,0.4983993415279491,46.53932584269663,0.0,268.42320373769286
DerekYRC/mini-spring,151.0,3.423841059602649,2.0,3.56358824051024,1.218543046357616,1.0,0.6622591611053721,5.086092715231788,0.0,20.42382282118963
wasabeef/richeditor-android,43.0,2.4186046511627906,2.0,2.602494756771946,1.1395348837209303,1.0,0.41296808067805274,46.95348837209303,0.0,305.869015966014
sshahine/JFoenix,425.0,6.92,4.0,6.938965721418348,1.6235294117647059,1.0,0.9612353317112713,22.084705882352942,1.0,88.53177329898469
amitshekhariitbhu/from-java-to-kotlin,2.0,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0
apache/iotdb,9193.0,8.399216795387796,6.0,14.816563582444347,1.615141955835962,1.0,1.0402251421498658,111.35722832590014,1.0,2765.0383850434955
lightbend/config,200.0,5.485,3.0,7.157227432645484,2.055,1.0,4.373512668934049,76.245,0.0,399.3429339168864
loks666/get_jobs,120.0,5.225,2.0,6.720672360321541,1.0,1.0,0.0,33.31666666666667,0.0,146.08021184033285
koush/ion,289.0,4.577854671280277,3.0,6.13123216666797,1.4602076124567474,1.0,1.4646202431850395,23.598615916955016,0.0,205.82998849716805
apache/incubator-kie-drools,11945.0,6.609125156969443,4.0,9.00093024401886,1.6116366680619507,1.0,1.2993565342672309,65.11393888656342,1.0,699.0090432121717
graphql-java/graphql-java,1361.0,8.09478324761205,4.0,10.042950884643727,1.3394562821454812,1.0,0.8758068538953043,36.373254959588536,1.0,206.1044359529192
auth0/java-jwt,86.0,5.662790697674419,3.5,5.482829808467369,1.627906976744186,1.0,1.3199510831213046,142.74418604651163,1.0,531.4459340781085
ityouknow/spring-cloud-examples,60.0,3.8,4.0,1.0544498123569757,1.0166666666666666,1.0,0.1290994448735806,0.4666666666666667,0.0,2.102997591547954
iflytek/astron-rpa,976.0,5.617827868852459,3.0,8.90142309539104,1.1383196721311475,1.0,0.4252623253913116,38.19569672131148,0.0,231.91373644244007
apache/camel,44526.0,4.874679962269236,3.0,7.778683081442203,1.630305888694246,1.0,2.394638711553885,80.35743161299017,1.0,2235.796519396989
Vedenin/useful-java-links,263.0,2.3041825095057034,2.0,2.4894168353860713,1.0228136882129277,1.0,0.14959382501852608,1.832699619771863,0.0,6.85694576904735
google/grafika,103.0,6.407766990291262,5.0,6.280122537214468,1.7475728155339805,2.0,0.8599868512668082,6.893203883495145,0.0,16.887118086919198
alipay/SoloPi,1170.0,4.6179487179487175,2.0,6.67363485057725,1.205982905982906,1.0,0.649641685576834,13.135897435897435,0.0,70.34193275786964
apache/hudi,4887.0,9.31266625741764,6.0,10.392878378500939,1.5846122365459383,1.0,1.09894852065117,63.72621240024555,1.0,995.4971626445958
LandGrey/SpringBootVulExploit,14.0,3.357142857142857,3.0,2.977018199917051,1.0,1.0,0.0,3.5714285714285716,0.0,7.44946343668492
obsidiandynamics/kafdrop,100.0,5.54,3.0,7.5577507209219315,1.32,1.0,0.851380340886777,28.19,0.0,130.2932740886009
google/google-java-format,161.0,5.720496894409938,3.0,10.630269975478177,1.4409937888198758,1.0,0.8649040445108233,75.64596273291926,1.0,428.0293274113628
ikew0ng/SwipeBackLayout,18.0,5.222222222222222,3.0,6.044497308496241,1.3888888888888888,1.0,0.6978023391872252,61.333333333333336,3.0,163.9408071082185
daimajia/NumberProgressBar,6.0,3.1666666666666665,0.5,4.915960401250875,1.3333333333333333,1.0,0.5163977794943223,91.83333333333333,0.0,222.01839263148148
rengwuxian/MaterialEditText,26.0,5.653846153846154,2.0,10.5865662334576,1.3076923076923077,1.0,0.4706787243316417,742.8461538461538,0.0,2092.797547634413
javaparser/javaparser,2010.0,9.749253731343284,5.0,18.659155222277825,1.9950248756218905,1.0,2.328214445259306,213.42338308457713,1.0,4455.110316217433
apache/pinot,7476.0,7.36677367576244,5.0,8.443923279216376,1.470171214553237,1.0,1.1955518551029827,55.7597645799893,1.0,485.63553485510585
ZhongFuCheng3y/austin,348.0,6.267241379310345,5.0,5.076971388297474,1.1235632183908046,1.0,0.3784039803712345,1.4511494252873562,0.0,5.117120931627918
apache/nifi,10415.0,7.419683149303888,4.0,11.198715618805958,1.4937109937590014,1.0,0.8814575193238186,60.07066730676908,1.0,1170.8905462129073
jeequan/jeepay,550.0,8.585454545454546,7.0,7.070486084593421,1.9272727272727272,2.0,1.0806215821500964,4.290909090909091,0.0,28.893607191084122
singwhatiwanna/dynamic-load-apk,62.0,5.806451612903226,3.0,6.248511192321826,1.4516129032258065,1.0,0.8032193289024987,9.419354838709678,0.0,30.008495183589282
00-Evan/shattered-pixel-dungeon,2763.0,6.082880926529135,4.0,9.064536899715769,2.738327904451683,2.0,2.764063576787578,13.833514296055013,1.0,99.21094090514737
robolectric/robolectric,4078.0,5.880578715056401,4.0,6.637737856707031,1.3504168710152036,1.0,1.1728527566350555,72.01029916625797,0.0,628.0834343322305
pedrovgs/EffectiveAndroidUI,73.0,4.438356164383562,3.0,4.648734300173253,1.3424657534246576,1.0,0.6284720908280428,11.616438356164384,1.0,27.727658742864147
WeiYe-Jing/datax-web,317.0,4.9842271293375395,3.0,5.332287945437599,1.38801261829653,1.0,0.6826846853321892,13.239747634069401,0.0,64.05875910176242
opengoofy/hippo4j,1206.0,4.494195688225539,3.0,4.779751497022894,1.1849087893864014,1.0,0.5418313344512496,5.932006633499171,0.0,25.177254184128937
btraceio/btrace,905.0,4.735911602209945,4.0,5.335003262903036,1.321546961325967,1.0,0.8579597597767489,80.37790055248618,0.0,1319.2322405013952
apache/hive,20599.0,6.920238846545949,4.0,12.666335675477416,1.4064274964804118,1.0,1.153299386825175,92.7205204136123,1.0,2845.234021577026
google/physical-web,156.0,4.788461538461538,3.0,5.568354845228717,1.2884615384615385,1.0,0.5565981394451,26.71153846153846,0.0,209.17503118789438
youtube/api-samples,42.0,6.404761904761905,7.0,4.412065075971899,1.0,1.0,0.0,4.380952380952381,0.0,9.847501554999925
rey5137/material,305.0,6.511475409836065,3.0,7.982342733394351,1.6459016393442623,1.0,1.194501350830321,54.49508196721312,1.0,190.82395995481977
wyouflf/xUtils3,218.0,5.224770642201835,3.0,5.356414922569816,1.408256880733945,1.0,0.8816227643868755,27.44954128440367,2.0,102.75396647583352
JSQLParser/JSqlParser,871.0,6.167623421354764,4.0,13.482876623574484,1.4799081515499426,1.0,0.8692700020026871,511.08610792192883,1.0,8187.4323018376535
springfox/springfox,1134.0,5.667548500881834,3.0,7.574966073803208,1.120811287477954,1.0,0.39686420186006094,23.241622574955908,0.0,151.42052231025949
journeyapps/zxing-android-embedded,96.0,5.4375,4.0,5.689903338370521,1.3645833333333333,1.0,0.6824073743457081,21.916666666666668,1.0,88.31935672280355
liyifeng1994/ssm,19.0,4.157894736842105,2.0,5.35685602128231,1.6842105263157894,1.0,1.1081832770072813,2.0526315789473686,1.0,3.2570212057189503
apache/fesod,615.0,5.8,4.0,5.548189833040392,1.3691056910569106,1.0,0.8002574994078084,30.291056910569107,1.0,340.25438581997446
prolificinteractive/material-calendarview,88.0,6.454545454545454,4.0,7.561105999054942,1.5340909090909092,1.0,0.7263333143912417,69.01136363636364,0.0,531.3171119327908
antoniolg/androidmvp,14.0,3.2857142857142856,2.0,3.7709123855878985,1.2857142857142858,1.0,0.4688072309384954,3.0,0.0,4.640954808922571
PBH-BTN/PeerBanHelper,722.0,6.501385041551247,4.0,8.104252972866078,1.3185595567867037,1.0,0.6894602825337233,16.001385041551245,0.0,61.05379495821878
ikarus23/MifareClassicTool,33.0,11.121212121212121,9.0,10.388568163363443,2.272727272727273,3.0,0.9107938595233581,110.0,3.0,400.5274647262033
weibocom/motan,844.0,5.774881516587678,4.0,5.6363954021590805,1.4265402843601895,1.0,0.8021660309427815,32.71800947867298,1.0,155.31433281116975
amitshekhariitbhu/Fast-Android-Networking,575.0,3.219130434782609,2.0,4.596315287827567,1.2504347826086957,1.0,1.1261365852080998,13.768695652173912,1.0,100.48159500479112
lets-blade/blade,307.0,4.625407166123779,3.0,5.961730301124597,1.234527687296417,1.0,0.7735708021865964,42.156351791530945,0.0,185.46663014964545
ffay/lanproxy,63.0,4.238095238095238,3.0,3.88842071646096,1.1904761904761905,1.0,0.5034443575988877,8.206349206349206,0.0,27.169811716587176
JakeWharton/DiskLruCache,12.0,3.25,2.5,2.9886147596868655,1.3333333333333333,1.0,0.7784989441615229,11.0,3.0,25.59119166645217
meefik/linuxdeploy,37.0,7.162162162162162,5.0,7.451746676352366,1.6486486486486487,2.0,0.48397751418246104,35.891891891891895,3.0,119.32583397845856
Nightonke/BoomMenu,115.0,5.6347826086956525,4.0,6.749048581138832,1.5739130434782609,1.0,0.8487438557792993,227.6695652173913,0.0,2078.287515027271
yarolegovich/DiscreteScrollView,105.0,4.228571428571429,2.0,4.818348629611966,1.2476190476190476,1.0,0.45533065713391985,19.114285714285714,0.0,101.51679609852691
houbb/sensitive-word,228.0,3.0526315789473686,2.0,3.594763948585058,1.1710526315789473,1.0,0.4801291463947111,20.86842105263158,0.0,152.87344759884186
changmingxie/tcc-transaction,519.0,5.094412331406551,3.0,5.441222217444899,1.2793834296724471,1.0,0.6841975299822227,29.736030828516377,1.0,99.77016866987866
strimzi/strimzi-kafka-operator,1521.0,10.520710059171599,7.0,12.21080188412616,1.4766600920447075,1.0,0.8473726551071922,45.20710059171598,1.0,278.9503301421071
Nepxion/Discovery,828.0,4.730676328502415,4.0,4.987158942557027,1.2608695652173914,1.0,0.5516296335545527,18.80072463768116,1.0,111.90021962910251
JanusGraph/janusgraph,1896.0,6.80379746835443,4.0,9.361094264853678,1.4556962025316456,1.0,0.8614519500679124,43.95358649789029,1.0,663.4819083438003
dmytrodanylyk/circular-progress-button,39.0,3.9743589743589745,2.0,4.37388890845844,1.2820512820512822,1.0,0.5103516820842348,25.333333333333332,0.0,131.91271702258544
dromara/lamp-cloud,816.0,7.779411764705882,7.0,6.059651746219127,1.2708333333333333,1.0,0.45556657010309815,6.8088235294117645,0.0,34.076459976115316
jagrosh/MusicBot,93.0,6.741935483870968,5.0,6.907625316817028,2.5053763440860215,3.0,1.8452268383823407,10.591397849462366,1.0,63.064190307271325
k0shk0sh/FastHub,934.0,7.702355460385439,5.0,7.427769714699409,1.385438972162741,1.0,0.5663311250646116,34.75695931477516,1.0,131.60347499201006
redis/lettuce,2459.0,6.36478243188288,4.0,8.3553549858778,1.3647824318828792,1.0,0.9229446098704719,146.60227734851566,0.0,3206.690134136107
ddd-by-examples/library,123.0,6.788617886178862,5.0,5.610663197584279,1.0406504065040652,1.0,0.2974860234694556,5.430894308943089,0.0,23.40977843216027
ZHENFENG13/spring-boot-projects,107.0,4.355140186915888,3.0,3.984053914465739,1.074766355140187,1.0,0.42782765396693784,9.130841121495328,1.0,19.723601469970376
yanzhenjie/SwipeRecyclerView,275.0,4.985454545454545,3.0,5.379042129128655,1.3890909090909092,1.0,0.8357156833422519,26.916363636363638,0.0,115.44428738737243
jpush/aurora-imui,342.0,4.807017543859649,2.5,7.042240203983417,1.5292397660818713,1.0,1.4360335588788788,50.26900584795322,0.0,407.50148247022497
Devlight/InfiniteCycleViewPager,41.0,5.048780487804878,3.0,6.484409069114144,1.6341463414634145,2.0,0.8875837301622763,102.53658536585365,0.0,513.5129549271848
201206030/novel,202.0,4.415841584158416,2.0,5.519332511976846,1.0693069306930694,1.0,0.3384902312743226,20.425742574257427,0.0,67.10544854607723
microsoft/typespec,4732.0,8.976754015215553,8.0,7.0875707733818665,1.154057480980558,1.0,0.4783832987303783,24.39623837700761,1.0,128.26733079403436
springside/springside4,315.0,3.165079365079365,2.0,3.3800726790022098,1.276190476190476,1.0,0.803993671290942,24.784126984126985,1.0,109.01147197029458
ElderDrivers/EdXposed,920.0,5.6326086956521735,4.0,6.400984498129933,1.5717391304347825,1.0,1.0066510144253762,191.0782608695652,1.0,2193.7718197012564
crazycodeboy/react-native-splash-screen,12.0,3.4166666666666665,2.5,2.968266507678524,1.25,1.0,0.45226701686664544,2.0,0.5,2.696799449852968
wasabeef/Blurry,14.0,5.142857142857143,3.5,4.53799587851362,1.0,1.0,0.0,0.6428571428571429,0.0,1.598419549100002
hanks-zyh/HTextView,91.0,4.197802197802198,2.0,4.080358862812002,1.5604395604395604,1.0,0.7631628806602051,3.4835164835164836,0.0,8.562661368941885
JakeWharton/u2020,134.0,6.2164179104477615,4.0,8.088199833451336,1.4253731343283582,1.0,0.8168973548098716,23.619402985074625,0.5,184.58849966116443
SuperMonster003/AutoJs6,1818.0,5.1650165016501655,3.0,6.728253665367286,1.4636963696369636,1.0,0.8871689652598427,42.442244224422446,1.0,269.0450206464365
osmandapp/OsmAnd,6128.0,9.055809399477807,5.0,11.365702469290257,1.7455939947780679,1.0,2.295331337816076,108.89164490861619,1.0,620.8073503824846
daimajia/AndroidImageSlider,63.0,4.063492063492063,2.0,7.079896609125287,1.5714285714285714,1.0,0.7769727382249009,59.095238095238095,1.0,361.2101842902869
TommyLemon/Android-ZBLibrary,318.0,5.377358490566038,3.0,6.410932347813381,1.559748427672956,1.0,1.0331489640596767,26.666666666666668,0.0,131.61058449695398
hneemann/Digital,1817.0,4.953219592735278,3.0,5.72713917796284,1.6758392955421024,1.0,1.7215384321236624,13.246009906439186,0.0,95.59516510354439
hongyangAndroid/FlowLayout,34.0,4.323529411764706,3.0,3.811629638239887,1.411764705882353,1.0,0.5569204860727307,5.0,0.0,16.00757396492124
baidu/uid-generator,25.0,2.88,1.0,3.382799629498226,1.28,1.0,0.7371114795831993,11.72,1.0,21.198506236682494
alibaba/jetcache,446.0,5.99103139013453,4.0,6.4525866471874584,1.6367713004484306,1.0,1.1007218782221768,15.908071748878923,0.0,111.448998069321
mik3y/usb-serial-for-android,72.0,6.0,4.0,7.21891100210676,1.375,1.0,0.6594385148970126,39.541666666666664,1.0,118.43663992218092
alibaba/QLExpress,355.0,5.735211267605634,3.0,11.141756074142526,1.4,1.0,0.6404447607135402,44.00281690140845,2.0,330.61982962831354
amlcurran/ShowcaseView,65.0,5.384615384615385,5.0,5.592104667778011,1.4,1.0,0.6800735254367721,17.815384615384616,0.0,118.87492012453842
apache/hbase,11645.0,7.950107342206956,5.0,10.795696546633096,1.4942893945899527,1.0,1.5848515932790102,70.1465865178188,1.0,891.2725056830458
CaffeineMC/sodium,761.0,6.411300919842312,4.0,7.051713380083909,1.5124835742444152,1.0,2.3742398800360345,16.676741130091983,1.0,69.58111962532051
nhaarman/ListViewAnimations,137.0,6.474452554744525,5.0,5.501444051031461,2.0583941605839415,2.0,1.235304340672086,10.459854014598541,0.0,45.05846114290597
jindrapetrik/jpexs-decompiler,4178.0,5.92915270464337,3.0,12.33947469188507,1.9198180947821923,1.0,2.348199003320138,60.80038295835328,1.0,653.1773786182167
knightliao/disconf,425.0,4.374117647058823,3.0,5.0220070628143,1.3435294117647059,1.0,0.8095023889075675,12.616470588235295,0.0,68.21536519608048
cinit/QAuxiliary,558.0,7.184587813620071,5.0,7.4897880753249835,1.32078853046595,1.0,0.5834012403697665,40.58243727598566,1.0,246.48104980630487
GeyserMC/Geyser,1365.0,8.032234432234432,6.0,10.484193579780708,1.8945054945054944,1.0,1.538558374059196,33.95091575091575,1.0,447.54938595373204
wuhaoyu1990/MagicCamera,352.0,3.5426136363636362,3.0,4.989265055999311,1.4659090909090908,1.0,0.6826939036427424,7.630681818181818,0.0,33.21963466339038
danikula/AndroidVideoCache,77.0,4.8311688311688314,3.0,4.891998293138332,1.4935064935064934,1.0,0.6614055333625072,14.324675324675324,1.0,34.24464674201362
TGX-Android/Telegram-X,2885.0,9.55944540727903,4.0,19.573229750212274,1.4162911611785096,1.0,0.8420786799746774,548.9199306759099,1.0,8504.045125142859
Jasonchenlijian/FastBle,105.0,4.380952380952381,2.0,5.916698911329358,1.2952380952380953,1.0,0.5704891545488621,26.066666666666666,0.0,184.24478213395827
emilsjolander/StickyListHeaders,43.0,4.813953488372093,3.0,6.949668762073992,1.3953488372093024,1.0,0.6597089864810497,3.9767441860465116,0.0,15.5295239127544
liquibase/liquibase,1734.0,6.813148788927336,4.0,7.594279903449718,1.782006920415225,2.0,0.9120589238757767,66.11476355247981,3.0,563.3790540542476
scribejava/scribejava,494.0,4.186234817813765,3.0,3.9440474049608434,1.4008097165991902,1.0,0.7835008502739746,10.935222672064777,1.0,89.91512706605762
KeepSafe/TapTargetView,39.0,4.512820512820513,2.0,7.070590665685111,1.1538461538461537,1.0,0.43154932257363726,49.8974358974359,0.0,246.5504960419174
motianhuo/wechat,635.0,5.209448818897638,3.0,7.250709016466013,1.215748031496063,1.0,0.5989508699498037,15.155905511811024,0.0,96.28403012127632
sockeqwe/mosby,665.0,5.273684210526316,3.0,5.556688886021102,1.4481203007518797,1.0,0.8051604554372435,9.593984962406015,0.0,27.92023858782332
alibaba/freeline,135.0,3.785185185185185,3.0,4.535737339366024,1.6074074074074074,1.0,1.5066831035661035,13.866666666666667,1.0,63.53677980555595
dm77/barcodescanner,73.0,5.287671232876712,2.0,6.263827929856903,1.643835616438356,1.0,0.8558599154213041,11.821917808219178,0.0,32.82586313740087
rubenlagus/TelegramBots,804.0,10.379353233830846,11.0,6.605339293154112,2.093283582089552,1.0,1.702684032856672,11.309701492537313,0.0,102.14512351036096
spring-projects/spring-data-examples,6654.0,2.6316501352569883,2.0,1.6396455315216034,1.0061617072437632,1.0,0.08904133105279788,0.46723775172828375,0.0,2.239404896345356
tonikelope/megabasterd,201.0,2.7611940298507465,1.0,4.4025772641901675,1.4875621890547264,1.0,1.330824754565072,85.72139303482587,0.0,378.92717240922394
socketio/socket.io-client-java,229.0,1.9213973799126638,1.0,2.7992677244506283,1.0960698689956332,1.0,0.41825904255121615,4.253275109170306,0.0,34.09566714020106
killbill/killbill,2448.0,8.61968954248366,6.0,10.06137542409699,1.7487745098039216,1.0,1.0582727836650934,28.232843137254903,1.0,123.90086813417422
diffplug/spotless,937.0,5.094983991462113,4.0,4.3009821012182625,1.7150480256136607,1.0,1.2372934614999642,13.91462113127001,1.0,95.10435771565331
facebookarchive/rebound,87.0,4.379310344827586,2.0,5.630567279674247,1.3218390804597702,1.0,0.5805821631969074,34.93103448275862,0.0,238.10417854295434
coobird/thumbnailator,224.0,4.089285714285714,2.0,4.860481386461203,1.2366071428571428,1.0,0.7101437403559142,93.22321428571429,0.0,851.4021114215772
